"full_name",equinox,q,e,i,w,om,tp,epoch,M1,K1,diameter,GM,rot_per,albedo,BV,spec_T
"     C/1947 F1 (Rondanina-Bester)",J2000,.559812431842614,.9972769110028241,39.29159034209429,303.7582450169273,353.903996296481,2432326.464843806502,2432293.5,,,,,,,,
"     C/1947 F2 (Becvar)",J2000,.961893288300247,1.0,129.1719029445965,182.120597737964,323.0606035780939,2432309.413321932965,2432289.5,,,,,,,,
"     C/1947 K1 (Bester)",J2000,1.40304624265441,1.000000894631009,111.4294374206732,357.3076674072241,233.0580509394141,2432336.519657958886,2432329.5,,,,,,,,
"     C/1947 O1 (Wirtanen)",J2000,2.807880769807742,1.016751581500223,97.32480222740433,8.848564974232602,311.7643789607762,2432383.340018687091,2432639.5,,,,,,,,
"     C/1947 S1 (Bester)",J2000,.7481298302601674,1.00034321036687,140.5686763019341,350.2135428095505,271.4387533597961,2432597.922463110507,2432557.5,,,,,,,,
"     C/1947 V1 (Honda)",J2000,.7530447530400145,1.001358053405969,106.2853996315008,221.2220109809361,312.6340157071041,2432507.408478658217,2432528.5,,,,,,,,
"     C/1947 X1-A (Southern comet)",J2000,.1100047057237862,.9998429159440214,138.5113764924656,196.1820569251745,337.3115285050371,2432522.086468786734,2432538.5,,,,,,,,
"     C/1947 X1-B (Southern comet)",J2000,0.110023,0.999629,138.5332,196.1504,337.3059,2432522.0847,2432520.5,,,,,,,,
"     C/1947 Y1 (Mrkos)",J2000,1.499709899604585,1.000412323925902,77.51234854308005,61.9134579847376,199.3104138181241,2432598.125982894282,2432836.5,,,,,,,,
"     C/1948 E1 (Pajdusakova-Mrkos)",J2000,2.107136377436629,1.000930127030383,92.91766091339318,66.90694028343158,247.655063958686,2432688.137859662144,2432981.5,5.3,12.25,,,,,,
"     C/1948 L1 (Honda-Bernasconi)",J2000,.206576729407629,1.001030099346672,23.19008415625071,317.1535200778355,203.66199097,2432687.460533836406,2432727.5,,,,,,,,
"     C/1948 N1 (Wirtanen)",J2000,2.517468047046625,.9994596478027757,130.2676031364743,229.9683508655174,120.6048724212804,2433037.664755470461,2433356.5,11.3,4.75,,,,,,
"     C/1948 R1 (Johnson)",J2000,4.708380,1.0,53.2325,191.8392,140.4113,2432650.4538,2432650.4538,,,,,,,,
"     C/1948 T1 (Wirtanen)",J2000,3.268165417882285,1.000697151956921,155.0784260245054,73.54940657778002,122.1254364062252,2432432.375251752884,2433246.5,6.0,8.25,,,,,,
"     C/1948 V1 (Eclipse comet)",J2000,.1354393386439452,.9999139951476825,23.11627214557107,107.2493616652052,211.0427185232496,2432851.926771156714,2432926.5,,,,,,,,
"     C/1948 W1 (Bester)",J2000,1.273428,0.997499,87.6054,274.2092,67.6685,2432847.366,2432840.5,,,,,,,,
"     C/1949 K1 (Johnson)",J2000,2.553078949130271,1.00071558624422,131.3516576039044,40.08878280139344,222.3349612647997,2433300.794220675259,2433565.5,,,,,,,,
"     C/1949 N1 (Bappu-Bok-Newkirk)",J2000,2.058249976986783,.9987821828125909,105.7677854995071,89.52573809507459,309.7098491002305,2433216.045069539476,2433411.5,,,,,,,,
"     C/1950 K1 (Minkowski)",J2000,2.572331975014417,1.001217461389366,144.1552994448178,192.4678449779201,38.89041971639874,2433661.541694401075,2433689.5,,,,,,,,
"     C/1951 C1 (Pajdusakova)",J2000,.7190609507128092,1.0,87.89674413505469,68.60174015167068,311.2196546800369,2433676.926144226601,2433722.5,,,,,,,,
"     C/1951 G1 (Groeneveld)",J2000,3.6250801138513,1.012974499044865,18.65099674960366,188.1198567513682,31.52692163332786,2433958.910083428418,2433738.5,5.9,10.,,,,,,
"     C/1951 G2 (Groeneveld-Palomar)",J2000,3.638503918436703,1.000900942788971,170.6540046812123,108.6626889346466,354.318293717468,2433474.490013589451,2433750.5,5.9,10.,,,,,,
"     C/1951 P1 (Wilson-Harrington)",J2000,.7403988330927667,.9997751384857462,152.5313394318703,269.6221262975872,76.89464095893662,2434024.447408999813,2433902.5,9.7,14.5,,,,,,
"     D/1952 B1 (Harrington-Wilson)",J2000,1.66490665322923,.5143270327661007,16.3524015150941,343.0342538166714,128.4780477208238,2433949.874942696913,2434058.5,14.0,10.0,,,,,,
"     C/1952 H1 (Mrkos)",J2000,1.282807246682241,.9834479881008624,112.0345427662276,144.90003841,122.3561893113288,2434172.222911740304,2434195.5,5.5,37.25,,,,,,
"     C/1952 M1 (Peltier)",J2000,1.201936503230722,.99975207619408,45.55273790640106,96.58408183176527,188.6437430647338,2434208.754440943518,2434232.5,9.1,23.,,,,,,
"     C/1952 Q1 (Harrington)",J2000,1.664987269250483,.9959529216343146,59.11667343400153,191.6295954283134,221.391260611637,2434382.923624272555,2434343.5,,,,,,,,
"     C/1952 W1 (Mrkos)",J2000,.7777579139271542,1.000191238331412,97.17662202501099,253.8194953695679,343.5785854071632,2434402.359336596711,2434501.5,,,,,,,,
"     C/1953 G1 (Mrkos-Honda)",J2000,1.022127349845494,.9974650942515167,93.85697605916248,85.74226923617714,275.8854796691933,2434523.937133261446,2434567.5,,,,,,,,
"     C/1953 T1 (Abell)",J2000,.9701847900581597,1.000811949946325,53.22829065415169,194.3820849286085,3.03069678162364,2434930.850545152218,2434830.5,,,,,,,,
"     C/1953 X1 (Pajdusakova)",J2000,.07230584172946862,.9999966978142102,13.57093059135179,94.07294346079385,115.2462503023451,2434767.169797894394,2434723.5,,,,,,,,
"     C/1954 M1 (Harrington)",J2000,2.060901701859182,.9993577649332214,136.6439364344292,1.416346282577272,292.7301385617851,2434760.546860614347,2434948.5,,,,,,,,
"     C/1954 M2 (Kresak-Peltier)",J2000,.7463691020080301,1.000226169430101,88.53955010387051,254.728143876066,75.56645192789053,2434984.166825820558,2434957.5,,,,,,,,
"     C/1954 O1 (Vozarova)",J2000,.7811835877776417,1.073650629426197,115.1835908358986,5.108239675189743,123.9857528570272,2434895.418009797676,2435055.5,,,,,,,,
"     C/1954 O2 (Baade)",J2000,3.869943951048865,1.000558520047794,100.3877359130542,144.6748900107839,265.3406987574852,2435332.827337874187,2435369.5,,,,,,,,
"     C/1954 Y1 (Haro-Chavira)",J2000,4.076983995782628,1.004602918507734,79.60083698060514,57.3095776793831,72.8750120533708,2435499.233803402972,2435699.5,,,,,,,,
"     C/1955 G1 (Abell)",J2000,4.496225959274523,1.001767775017505,123.931312011867,73.7569483965666,321.3434971766297,2434825.525761193374,2435336.5,,,,,,,,
"     C/1955 L1 (Mrkos)",J2000,.5343685807239261,.9892134956255171,86.50300987451639,32.50623865086751,48.94154652798637,2435262.664689936443,2435302.5,,,,,,,,
"     C/1955 N1 (Bakharev-Macfarlane-Krienke)",J2000,1.427451643787483,.9942486177853214,50.03395733633639,13.21623933044397,303.4661331737803,2435300.041455966644,2435335.5,,,,,,,,
"     C/1955 O1 (Honda)",J2000,.8846152852414721,1.001111040009518,107.523426624421,348.1957489356888,339.4221847418518,2435323.562153027790,2435359.5,,,,,,,,
"     C/1956 E1 (Mrkos)",J2000,.8422399999999999,1.0,147.4519,81.00149999999999,226.7159000000001,2435577.109200000000,2435568.5,,,,,,,,
"     C/1956 F1-A (Wirtanen)",J2000,4.447262,1.002745,33.2017,13.2594,233.6563,2436083.9137,2436080.5,,,,,,,,
"     C/1956 R1 (Arend-Roland)",J2000,.3160431518484373,1.000248060637703,119.9443013099645,308.7745425142261,215.8553614905883,2435936.532410832133,2436028.5,,,,,,,,
"     C/1957 P1 (Mrkos)",J2000,.3549360736788535,.9993380057448967,93.9567401962758,40.31851525478392,68.32383959975725,2436051.934861907046,2436272.5,,,,,,,,
"     C/1957 U1 (Latyshev-Wild-Burnham)",J2000,0.539130,1.0,156.7154,277.6138,210.8753,2436177.6293,2436177.6293,,,,,,,,
"     C/1958 D1 (Burnham)",J2000,1.322687360751788,.9999161058372807,15.7879397491576,16.46584094625548,151.1944618167017,2436309.803404644391,2436319.5,,,,,,,,
"     C/1958 R1 (Burnham-Slaughter)",J2000,1.628201741765237,.9998449207706639,61.25735988157741,100.7366243661841,323.7782446207922,2436639.020250795722,2436679.5,,,,,,,,
"     C/1959 O1 (Bester-Hoffmeister)",J2000,1.250534,1.002679,12.8322,186.5069,105.7350,2436767.0556,2436760.5,,,,,,,,
"     C/1959 Q1 (Alcock)",J2000,1.150410166905681,1.001309059245038,48.25893988626557,124.7130323415302,159.9199351440614,2436798.113129223866,2436832.5,,,,,,,,
"     C/1959 Q2 (Alcock)",J2000,.1658080627922902,1.000431207331336,108.0357262988652,300.535111337181,225.8410218730032,2436827.379958593055,2436815.5,,,,,,,,
"     C/1959 X1 (Mrkos)",J2000,1.253241233083492,.9999887707362005,19.6361634078066,84.68895437328581,100.6188119394483,2436885.729087071251,2437072.5,,,,,,,,
"     C/1959 Y1 (Burnham)",J2000,.5044107473328405,1.000297762958443,159.600858870359,306.6318546369893,252.642575212902,2437014.496716384418,2437028.5,,,,,,,,
"     C/1960 B1 (Burnham)",J2000,1.170776296902189,.9998319871074431,69.4997738088619,273.2443187302628,83.7793288186248,2436839.214705840455,2436988.5,,,,,,,,
"     C/1960 M1 (Humason)",J2000,4.267539644853636,1.000333309647848,125.4739352815224,46.49411598290727,307.2701434187953,2436913.850912132609,2437245.5,,,,,,,,
"     C/1960 Y1 (Candy)",J2000,1.046718649650078,.9303366228665143,151.174695204052,138.7648379699949,177.2932531478493,2437341.466773623264,2437308.5,,,,,,,,
"     C/1961 O1 (Wilson-Hubbard)",J2000,.04012543972804614,.999919124121754,24.21215784526208,270.6977439418079,298.9435565933883,2437497.997124221145,2437565.5,,,,,,,,
"     C/1961 R1 (Humason)",J2000,2.133469730848697,.9896140999299063,153.277926348577,233.5620381202127,155.4395411119972,2438008.719604525014,2438161.5,,,,,,,,
"     C/1961 T1 (Seki)",J2000,.6812019176544553,.9921500249394626,155.7128581168566,126.5924812762265,247.3571983107417,2437583.149187304714,2437615.5,,,,,,,,
"     C/1962 C1 (Seki-Lines)",J2000,.03139768508991173,1.000004460412146,65.01448207761743,11.47329371109639,304.6776920048247,2437756.162996329041,2437814.5,,,,,,,,
"     C/1962 H1 (Honda)",J2000,.6530851148458818,1.0,72.8729631396983,72.13952389360348,79.81921433247506,2437774.698349433672,2437796.5,,,,,,,,
"     C/1963 A1 (Ikeya)",J2000,.6321397784270697,.9933842474710545,160.6488370387985,336.3025780327926,53.21949878670794,2438109.974945506256,2438145.5,,,,,,,,
"     C/1963 F1 (Alcock)",J2000,1.537080421404611,.9979195023895623,86.21879340953434,146.621136352975,43.46515289944308,2438155.379667616824,2438164.5,,,,,,,,
"     C/1963 R1 (Pereyra)",J2000,.005020925779721426,.9999449154648058,144.5948157082143,86.23092019351422,8.051859226465496,2438265.472026062209,2438327.5,,,,,,,,
"     C/1964 L1 (Tomita-Gerber-Honda)",J2000,.5003606378860337,.995931673140822,161.8322670371411,58.42392337579648,309.8704170723259,2438577.121368891553,2438628.5,,,,,,,,
"     C/1964 N1 (Ikeya)",J2000,.8217416991326463,.9852990882609369,171.9194374096599,290.7686888799819,269.9479942452973,2438608.717924389700,2438604.5,,,,,,,,
"     C/1964 P1 (Everhart)",J2000,1.259278567330183,.9964961876654772,67.96901184538898,20.68580966558271,280.445181512015,2438630.686332453058,2438682.5,,,,,,,,
"     C/1965 S1-A (Ikeya-Seki)",J2000,0.007786,0.999915,141.8642,69.0486,346.9947,2439054.6837,2439040.5,,,,,,,,
"     C/1965 S1-B (Ikeya-Seki)",J2000,0.007778,0.999925,141.8610,69.0343,346.9811,2439054.6829,2439040.5,,,,,,,,
"     C/1965 S2 (Alcock)",J2000,1.293958774951322,1.000344770029224,65.01079911557514,150.520426189083,175.6194270002863,2439059.636677806911,2439044.5,,,,,,,,
"     C/1966 P1 (Kilston)",J2000,2.384768843976003,.9994802490474537,40.26453558158772,154.4856930361624,156.0516008126323,2439426.578341799962,2439377.5,5.0,8.5,,,,,,
"     C/1966 P2 (Barbon)",J2000,2.018741250374431,.9981100105532956,28.70761554007354,136.1659605826667,167.6893187192733,2439233.279694523279,2439381.5,5.6,11.5,,,,,,
"     C/1966 R1 (Ikeya-Everhart)",J2000,.8818332327890895,1.000046376510125,48.27887562781181,50.04447608982156,107.6589239988931,2439342.820849251187,2439391.5,,,,,,,,
"     C/1966 T1 (Rudnicki)",J2000,.4192092682853801,1.000390185164211,9.079808142755761,79.78545905017062,75.70846385181407,2439511.384569031128,2439448.5,10.1,11.,,,,,,
"     C/1967 C1 (Seki)",J2000,.457379768802979,.9999029343881379,106.4684260317953,144.2907385362621,200.5195652115753,2439563.241635314118,2439535.5,10.6,4.5,,,,,,
"     C/1967 C2 (Wild)",J2000,1.327154232154989,1.0,99.10507629044325,173.2628513084895,306.8450937190865,2439552.030672126637,2439556.5,9.9,10.,,,,,,
"     C/1967 M1 (Mitchell-Jones-Gerber)",J2000,.1782497333279935,1.0,56.70804289838751,78.94383671055493,32.29325946652764,2439658.285097391105,2439694.5,6.4,13.,,,,,,
"     C/1967 Y1 (Ikeya-Seki)",J2000,1.696578645190065,.9991563598464096,129.3153394848853,70.86440686815712,255.3213800958732,2439912.205634290977,2439933.5,6.4,4.5,,,,,,
"     C/1968 H1 (Tago-Honda-Yamamoto)",J2000,.6803765567918421,.996216152871532,102.170260827142,50.44671601819015,233.108209359396,2439992.770691657396,2439993.5,9.8,10.,,,,,,
"     C/1968 L1 (Whitaker-Thomas)",J2000,1.234006210401463,1.0,61.76736765379164,353.9779693165143,254.7161092947406,2440012.004860950668,2440039.5,11.9,4.5,,,,,,
"     C/1968 N1 (Honda)",J2000,1.160438392435118,1.000716341929664,143.2382540575698,88.71582764290039,106.7472654107294,2440076.424021918399,2440103.5,5.2,12.5,,,,,,
"     C/1968 Q1 (Bally-Clayton)",J2000,1.771093642403217,1.0,93.16937674429785,26.86496465885926,319.3953461375088,2440089.345553124640,2440118.5,8.5,6.5,,,,,,
"     C/1968 Q2 (Honda)",J2000,1.099008155660729,1.0,127.9125237981974,282.8039258582713,253.292861146305,2440164.336000076693,2440151.5,6.6,33.5,,,,,,
"     C/1968 U1 (Wild)",J2000,2.603056943720637,.9999357667285169,135.132950073001,101.490598622147,209.2152533936312,2439946.386198134077,2440153.5,,,,,,,,
"     C/1968 Y1 (Thomas)",J2000,3.316097536476139,.9953022373666103,45.22934648663867,82.58284568828867,16.11003515528809,2440233.761326475740,2440266.5,5.8,10.5,,,,,,
"     C/1969 O1-A (Kohoutek)",J2000,1.719085,0.999125,86.3128,123.4686,301.7583,2440667.1374,2440680.5,,,,,,,,
"     C/1969 P1 (Fujikawa)",J2000,.7739190138811818,1.0,8.92520148862098,299.01974539,192.3953063518263,2440506.947725341356,2440479.5,8.7,8.75,,,,,,
"     C/1969 T1 (Tago-Sato-Kosaka)",J2000,.4726393519736965,.9999261768154586,75.81774999845335,267.8342988527102,101.6597791949219,2440576.767811206671,2440607.5,6.5,11.75,,,,,,
"     C/1969 Y1 (Bennett)",J2000,.5376201462339973,.9962932802768788,90.03981104585797,354.1490886174603,224.6576831633486,2440665.545423009222,2440688.5,4.6,12.,,,,,,
"     C/1970 B1 (Daido-Fujikawa)",J2000,.06574581205806093,1.000019131986975,100.1828069273288,266.6487293148169,30.59603398381701,2440633.305004928475,2440621.5,9.7,12.5,,,,,,
"     C/1970 K1 (White-Ortiz-Bolelli)",J2000,.008844058148402313,.9999491097153224,138.952248874754,61.10294632686301,336.8196763619202,2440720.980773933230,2440735.5,,,,,,,,
"     C/1970 N1 (Abe)",J2000,1.112540542309455,1.000036917060185,126.7199098159451,96.58336423631219,21.70135809394426,2440880.199109825161,2440870.5,6.6,4.5,,,,,,
"     C/1970 U1 (Suzuki-Sato-Seki)",J2000,.405492588951436,1.0,60.78505008715096,318.5209872425205,293.6808779280132,2440861.295452685895,2440890.5,9.5,18.5,,,,,,
"     C/1971 E1 (Toba)",J2000,1.233346079429477,1.000977557448894,109.6842366415511,152.3618201874447,104.0774770900636,2441058.749238888679,2441079.5,4.9,24.75,,,,,,
"     C/1971 M1 (Edwards)",J2000,2.881428578749651,1.0,97.14923648416678,44.17976055669464,267.7762035552449,2441293.461785108045,2441136.5,,,,,,,,
"     C/1972 E1 (Bradfield)",J2000,.9272182497077517,.9981407981213753,123.6926884485779,257.6988907490442,160.2990796844016,2441404.201128647210,2441431.5,9.0,6.75,,,,,,
"     C/1972 F1 (Gehrels)",J2000,3.276470837124134,.9978859870197879,175.6107452139865,128.7027165165696,24.75475190131946,2440958.013705362622,2441534.5,,,,,,,,
"     C/1972 L1 (Sandage)",J2000,4.275740751076174,1.00634381107676,79.3680602292075,56.65450403710526,225.486355127969,2441636.288411467073,2441601.5,5.6,7.25,,,,,,
"     C/1972 U1 (Kojima)",J2000,2.147034345453323,1.001042511509785,141.8555582082213,334.3059751309023,43.18826573085385,2441725.778097633363,2441701.5,6.4,12.5,,,,,,
"     C/1972 X1 (Araya)",J2000,4.860839683910214,.9994972513282409,113.0899588614154,267.2116283658706,314.8861010930655,2441670.484046237664,2441860.5,,,,,,,,
"     C/1973 A1 (Heck-Sause)",J2000,2.511110188727399,1.000573187341504,138.6301497499886,346.2371796026221,175.8780426110411,2441595.970295590756,2441743.5,5.5,10.25,,,,,,
"     C/1973 D1 (Kohoutek)",J2000,1.382020849039407,.9987497307459786,121.5980626538528,74.85925524161159,164.8173742021121,2441840.680739795441,2441792.5,9.7,18.5,,,,,,
"     C/1973 E1 (Kohoutek)",J2000,.1424250322974156,1.000007809885518,14.3041449344601,37.79756893411028,258.4894909953879,2442044.930683474144,2442022.5,5.8,9.,,,,,,
"     C/1973 H1 (Huchra)",J2000,2.384239652171013,.9729413418634797,48.32962519850134,123.4707667428667,57.84030192868662,2441753.027382093003,2441832.5,9.3,10.,,,,,,
"     C/1973 N1 (Sandage)",J2000,4.812051393080041,1.000225701128461,137.4036266401655,72.54635023321649,279.2410652715355,2441994.656593749913,2442105.5,6.2,10.,,,,,,
"     C/1973 W1 (Gibson)",J2000,3.842302627644287,1.000460502403451,108.0646651988348,221.2674685345258,244.5974432406681,2441904.434795770357,2442129.5,,,,,,,,
"     C/1974 C1 (Bradfield)",J2000,.5031900075045974,.999734032997065,61.28458066033681,333.1332853858808,143.7330563370631,2442124.856376947929,2442157.5,8.6,10.,,,,,,
"     C/1974 F1 (Lovas)",J2000,3.011473790586171,.9997974850797962,50.64840730503181,261.3628382085391,12.3680855249536,2442646.663927570063,2442514.5,9.0,4.5,,,,,,
"     C/1974 O1 (Cesco)",J2000,1.372893388503958,.9793820502573028,173.158462853305,176.7640653028755,165.7406455694378,2442180.484584935692,2442280.5,,,,,,,,
"     C/1974 V1 (van den Bergh)",J2000,6.019169861633006,1.003665020178786,60.85617054614717,151.7949395265811,226.1035096635567,2442267.633461202895,2442486.5,6.0,10.,,,,,,
"     C/1974 V2 (Bennett)",J2000,.8646478595532839,.9999102636668419,134.8270076445731,324.9675806031773,51.34825270830658,2442383.023482891829,2442370.5,10.0,10.,,,,,,
"     C/1975 E1 (Bradfield)",J2000,1.21694567481709,1.001406387646928,55.24387883063348,264.1307080487595,157.9088519863783,2442507.080138867574,2442574.5,,,,,,,,
"     C/1975 N1 (Kobayashi-Berger-Milon)",J2000,.4255641219754202,1.000091759247564,80.78130071232948,116.9694683844184,296.3520166072005,2442660.834838348957,2442633.5,7.9,11.25,,,,,,
"     C/1975 T1 (Mori-Sato-Fujikawa)",J2000,1.603933745728527,.9974574507630243,91.60772120237024,246.2412273297657,278.6784666985382,2442772.377715806822,2442764.5,6.3,6.75,,,,,,
"     C/1975 T2 (Suzuki-Saigusa-Mori)",J2000,.8380527730324591,.985601400550175,118.232772184739,152.0196970175183,216.8053986902505,2442700.860290962915,2442716.5,9.7,10.,,,,,,
"     C/1975 V1-A (West)",J2000,.1965949685310734,1.000016087612074,43.07404350452942,358.4317208087168,118.9175346769632,2442833.721977874700,2442908.5,4.4,8.25,,,,,,
"     C/1975 V2 (Bradfield)",J2000,.218720706696388,1.000015384247748,70.62616034845553,358.089865520932,271.3127590095342,2442767.681215374275,2442768.5,10.4,16.5,,,,,,
"     C/1975 X1 (Sato)",J2000,.8639704105182059,1.001508000860778,93.95712190458552,215.4629055168465,281.4954333057659,2442781.417951297998,2442765.5,11.1,10.,,,,,,
"     C/1976 D1 (Bradfield)",J2000,.8477926204906571,.9934253258175996,46.83093509134207,313.0002583870813,160.7928143394987,2442833.132694194378,2442845.5,,,,,,,,
"     C/1976 D2 (Schuster)",J2000,6.879570675889903,1.001119473822938,112.0269064312303,193.3668274277679,22.78599437275252,2442427.205666957799,2442967.5,7.7,4.,,,,,,
"     C/1976 E1 (Bradfield)",J2000,.6782929014758708,.9998706957617283,147.7782128671691,221.7657753131531,70.21344162766987,2442833.557098107154,2442849.5,11.7,10.,,,,,,
"     C/1976 J1 (Harlan)",J2000,1.568851342695225,.9997424038044465,38.80562820444288,193.2655289978896,81.41163371799762,2443085.651493614722,2442956.5,9.0,10.25,,,,,,
"     C/1976 U1 (Lovas)",J2000,5.857482050011569,1.003668373896987,86.62865480500723,118.8108533263893,286.0413937206172,2442966.097176088155,2443179.5,6.2,9.,,,,,,
"     D/1977 C1 (Skiff-Kosai)",J2000,2.849755479466589,.2591711212170127,3.201388343517217,26.55077801626849,80.76837567440104,2442994.494052372482,2443197.5,8.5,15.0,,,,,,
"     C/1977 D1 (Lovas)",J2000,5.715993173519972,1.003403581752244,64.52228501434335,146.3121040632558,338.1727676823542,2443083.831897945888,2443268.5,5.0,10.,,,,,,
"     C/1977 H1 (Helin)",J2000,1.117546916071029,.9999924884560689,43.19493843748117,249.3582191747553,20.13858282094856,2443325.474041112031,2443255.5,14.6,10.,,,,,,
