name,asciiname,latitude,longitude,country code,admin1 code,population,elevation,timezone,admin1_name,daylight_saving,timezone_raw_offset
Šiauliai,Siauliai,55.93333,23.31667,LT,61,130587,,Europe/Vilnius,Siauliai,1,2.0
Panevėžys,Panevezys,55.73333,24.35,LT,60,117395,,Europe/Vilnius,Panevezys,1,2.0
Klaipėda,Klaipeda,55.7068,21.13912,LT,58,192307,,Europe/Vilnius,Klaipeda County,1,2.0
Kaunas,Kaunas,54.90272,23.90961,LT,57,374643,,Europe/Vilnius,Kaunas,1,2.0
Riga,Riga,56.946,24.10589,LV,25,742572,,Europe/Riga,Riga,1,2.0
Daugavpils,Daugavpils,55.88333,26.53333,LV,07,111564,,Europe/Riga,Daugavpils municipality,1,2.0
Tobruk,Tobruk,32.08963,23.95385,LY,79,121052,,Africa/Tripoli,Al Butnan,0,2.0
Benghazi,Benghazi,32.11486,20.06859,LY,69,650629,,Africa/Tripoli,Banghazi,0,2.0
Ajdabiya,Ajdabiya,30.75545,20.22625,LY,83,134358,,Africa/Tripoli,Al Wahat,0,2.0
Zliten,Zliten,32.46739,14.56874,LY,72,109972,,Africa/Tripoli,Misratah,0,2.0
Tarhuna,Tarhuna,32.43501,13.6332,LY,82,210697,,Africa/Tripoli,Al Marqab,0,2.0
Tripoli,Tripoli,32.88743,13.18733,LY,77,1150989,,Africa/Tripoli,Tripoli,0,2.0
Tājūrā’,Tajura',32.88167,13.35056,LY,77,100000,,Africa/Tripoli,Tripoli,0,2.0
Sirte,Sirte,31.20892,16.58866,LY,76,128123,,Africa/Tripoli,Surt,0,2.0
Şabrātah,Sabratah,32.79335,12.48845,LY,68,102038,,Africa/Tripoli,Az Zawiyah,0,2.0
Sabhā,Sabha,27.03766,14.42832,LY,75,130000,,Africa/Tripoli,Sabha,0,2.0
Mişrātah,Misratah,32.37535,15.09254,LY,72,386120,,Africa/Tripoli,Misratah,0,2.0
Zawiya,Zawiya,32.75222,12.72778,LY,68,186123,,Africa/Tripoli,Az Zawiyah,0,2.0
Az Zāwīyah,Az Zawiyah,32.7571,12.72764,LY,68,200000,,Africa/Tripoli,Az Zawiyah,0,2.0
Al Ajaylat,Al Ajaylat,32.75718,12.37633,LY,67,130546,33,Africa/Tripoli,An Nuqat al Khams,0,2.0
Al Khums,Al Khums,32.64861,14.26191,LY,82,201943,,Africa/Tripoli,Al Marqab,0,2.0
Al Jumayl,Al Jumayl,32.85286,12.0612,LY,67,102000,,Africa/Tripoli,An Nuqat al Khams,0,2.0
Al Jadīd,Al Jadid,27.05,14.4,LY,75,126386,,Africa/Tripoli,Sabha,0,2.0
Tétouan,Tetouan,35.57845,-5.36837,MA,01,326261,,Africa/Casablanca,Tanger-Tetouan-Al Hoceima,0,0.0
Temara,Temara,33.92866,-6.90656,MA,04,313510,,Africa/Casablanca,Rabat-Sale-Kenitra,0,0.0
Taza,Taza,34.21,-4.01,MA,03,141890,,Africa/Casablanca,Fes-Meknes,0,0.0
Tangier,Tangier,35.76727,-5.79975,MA,01,688356,,Africa/Casablanca,Tanger-Tetouan-Al Hoceima,0,0.0
Settat,Settat,33.00103,-7.61662,MA,06,119082,,Africa/Casablanca,Casablanca-Settat,0,0.0
Sale,Sale,34.0531,-6.79846,MA,04,903485,,Africa/Casablanca,Rabat-Sale-Kenitra,0,0.0
Safi,Safi,32.29939,-9.23718,MA,07,288163,,Africa/Casablanca,Marrakesh-Safi,0,0.0
Rabat,Rabat,34.01325,-6.83255,MA,04,1655753,,Africa/Casablanca,Rabat-Sale-Kenitra,0,0.0
Oujda-Angad,Oujda-Angad,34.68139,-1.90858,MA,02,405253,,Africa/Casablanca,Oriental,0,0.0
Nador,Nador,35.16813,-2.93352,MA,02,129260,,Africa/Casablanca,Oriental,0,0.0
Mohammedia,Mohammedia,33.68607,-7.38298,MA,06,187708,,Africa/Casablanca,Casablanca-Settat,0,0.0
Meknès,Meknes,33.89352,-5.54727,MA,03,545705,,Africa/Casablanca,Fes-Meknes,0,0.0
Marrakesh,Marrakesh,31.63416,-7.99994,MA,07,839296,,Africa/Casablanca,Marrakesh-Safi,0,0.0
Larache,Larache,35.19321,-6.15572,MA,01,109294,,Africa/Casablanca,Tanger-Tetouan-Al Hoceima,0,0.0
Ksar El Kebir,Ksar El Kebir,35.00044,-5.90378,MA,01,108753,,Africa/Casablanca,Tanger-Tetouan-Al Hoceima,0,0.0
Khouribga,Khouribga,32.88108,-6.9063,MA,05,167673,,Africa/Casablanca,Beni Mellal-Khenifra,0,0.0
Kenitra,Kenitra,34.26101,-6.5802,MA,04,366570,,Africa/Casablanca,Rabat-Sale-Kenitra,0,0.0
Fès al Bali,Fes al Bali,34.0701,-4.95473,MA,03,156000,,Africa/Casablanca,Fes-Meknes,0,0.0
Fès,Fes,34.03313,-5.00028,MA,03,964891,,Africa/Casablanca,Fes-Meknes,0,0.0
El Jadid,El Jadid,33.25682,-8.50882,MA,06,147549,,Africa/Casablanca,Casablanca-Settat,0,0.0
Casablanca,Casablanca,33.58831,-7.61138,MA,06,3144909,,Africa/Casablanca,Casablanca-Settat,0,0.0
Beni Mellal,Beni Mellal,32.33725,-6.34983,MA,05,166399,,Africa/Casablanca,Beni Mellal-Khenifra,0,0.0
Khemisset,Khemisset,33.82404,-6.06627,MA,04,106991,,Africa/Casablanca,Rabat-Sale-Kenitra,0,0.0
Al Hoceïma,Al Hoceima,35.25165,-3.93723,MA,01,395644,,Africa/Casablanca,Tanger-Tetouan-Al Hoceima,0,0.0
Agadir,Agadir,30.42018,-9.59815,MA,09,698310,,Africa/Casablanca,Souss-Massa,0,0.0
Salé Al Jadida,Sale Al Jadida,33.99722,-6.74047,MA,04,200000,,Africa/Casablanca,Rabat-Sale-Kenitra,0,0.0
Tiraspol,Tiraspol,46.84274,29.62909,MD,58,157000,,Europe/Chisinau,Transnistria,1,2.0
Chisinau,Chisinau,47.00556,28.8575,MD,57,635994,,Europe/Chisinau,Chisinau Municipality,1,2.0
Bender,Bender,46.83156,29.47769,MD,62,110175,,Europe/Chisinau,Bender Municipality,1,2.0
Bălţi,Balti,47.76314,27.92932,MD,60,125000,,Europe/Chisinau,Balti,1,2.0
Podgorica,Podgorica,42.44111,19.26361,ME,16,236852,,Europe/Podgorica,Podgorica,1,1.0
Toamasina,Toamasina,-18.1492,49.40234,MG,31,206373,,Indian/Antananarivo,Atsinanana,0,3.0
Toliara,Toliara,-23.35,43.66667,MG,51,115319,,Indian/Antananarivo,Atsimo-Andrefana,0,3.0
Mahajanga,Mahajanga,-15.71667,46.31667,MG,41,154657,,Indian/Antananarivo,Boeny,0,3.0
Fianarantsoa,Fianarantsoa,-21.45267,47.08569,MG,21,167227,,Indian/Antananarivo,Upper Matsiatra,0,3.0
Antsirabe,Antsirabe,-19.86586,47.03333,MG,12,186253,,Indian/Antananarivo,Vakinankaratra,0,3.0
Antananarivo,Antananarivo,-18.91368,47.53613,MG,11,1391433,,Indian/Antananarivo,Analamanga,0,3.0
Skopje,Skopje,41.99646,21.43141,MK,F6,474889,,Europe/Skopje,Grad Skopje,1,1.0
Sikasso,Sikasso,11.31755,-5.66654,ML,06,144786,,Africa/Bamako,Sikasso,0,0.0
Mopti,Mopti,14.4843,-4.18296,ML,04,108456,,Africa/Bamako,Mopti,0,0.0
Bamako,Bamako,12.65,-8,ML,01,1297281,,Africa/Bamako,Bamako,0,0.0
Yenangyaung,Yenangyaung,20.46504,94.8712,MM,15,110553,,Asia/Yangon,Magway,0,6.5
Taungoo,Taungoo,18.94291,96.43408,MM,16,106945,,Asia/Yangon,Bago,0,6.5
Thaton,Thaton,16.91867,97.37001,MM,13,123727,,Asia/Yangon,Mon,0,6.5
Dawei,Dawei,14.0823,98.19151,MM,12,136783,,Asia/Yangon,Tanintharyi,0,6.5
Taunggyi,Taunggyi,20.78919,97.03776,MM,11,160115,1430,Asia/Yangon,Shan,0,6.5
Sittwe,Sittwe,20.14624,92.89835,MM,01,177743,,Asia/Yangon,Rakhine,0,6.5
Yangon,Yangon,16.80528,96.15611,MM,17,4477638,,Asia/Yangon,Rangoon,0,6.5
Pyay,Pyay,18.82464,95.22216,MM,16,135308,,Asia/Yangon,Bago,0,6.5
Bago,Bago,17.33521,96.48135,MM,16,244376,,Asia/Yangon,Bago,0,6.5
Pakokku,Pakokku,21.33489,95.08438,MM,15,126938,,Asia/Yangon,Magway,0,6.5
Myingyan,Myingyan,21.46002,95.3884,MM,08,141713,,Asia/Yangon,Mandalay,0,6.5
Mawlamyine,Mawlamyine,16.49051,97.62825,MM,13,438861,,Asia/Yangon,Mon,0,6.5
Monywa,Monywa,22.10856,95.13583,MM,10,182011,,Asia/Yangon,Sagain,0,6.5
Myeik,Myeik,12.43954,98.60028,MM,12,173298,,Asia/Yangon,Tanintharyi,0,6.5
Meiktila,Meiktila,20.87776,95.85844,MM,08,177442,,Asia/Yangon,Mandalay,0,6.5
Pyin Oo Lwin,Pyin Oo Lwin,22.03501,96.45683,MM,08,117303,,Asia/Yangon,Mandalay,0,6.5
Mandalay,Mandalay,21.97473,96.08359,MM,08,1208099,,Asia/Yangon,Mandalay,0,6.5
Lashio,Lashio,22.9359,97.7498,MM,11,131016,,Asia/Yangon,Shan,0,6.5
Hinthada,Hinthada,17.64944,95.45705,MM,03,134947,,Asia/Yangon,Ayeyarwady,0,6.5
Pathein,Pathein,16.77919,94.73212,MM,03,237089,,Asia/Yangon,Ayeyarwady,0,6.5
Nay Pyi Taw,Nay Pyi Taw,19.745,96.12972,MM,18,925000,,Asia/Yangon,Nay Pyi Taw,0,6.5
Kyain Seikgyi Township,Kyain Seikgyi Township,15.82288,98.25257,MM,05,246065,17,Asia/Yangon,Kayin,0,6.5
Ulan Bator,Ulan Bator,47.90771,106.88324,MN,20,844818,,Asia/Ulaanbaatar,Ulaanbaatar,0,8.0
Macau,Macau,22.20056,113.54611,MO,02,520400,,Asia/Macau,,0,8.0
Nouakchott,Nouakchott,18.08581,-15.9785,MR,,661400,,Africa/Nouakchott,,0,0.0
Vacoas,Vacoas,-20.29806,57.47833,MU,17,110000,,Indian/Mauritius,Plaines Wilhems,0,4.0
Port Louis,Port Louis,-20.16194,57.49889,MU,18,155226,,Indian/Mauritius,Port Louis,0,4.0
Beau Bassin-Rose Hill,Beau Bassin-Rose Hill,-20.23325,57.46609,MU,17,111355,,Indian/Mauritius,Plaines Wilhems,0,4.0
Male,Male,4.17521,73.50916,MV,38,103693,,Indian/Maldives,Kaafu Atoll,0,5.0
Mzuzu,Mzuzu,-11.46556,34.02071,MW,N,175345,,Africa/Blantyre,Northern Region,0,2.0
Lilongwe,Lilongwe,-13.96692,33.78725,MW,C,646750,,Africa/Blantyre,Central Region,0,2.0
Blantyre,Blantyre,-15.78499,35.00854,MW,S,584877,,Africa/Blantyre,Southern Region,0,2.0
Ciudad Valles,Ciudad Valles,21.99631,-99.01093,MX,24,124644,,America/Mexico_City,San Luis Potosi,1,-6.0
Xochimilco,Xochimilco,19.25465,-99.10356,MX,09,407885,,America/Mexico_City,Mexico City,1,-6.0
Xico,Xico,19.27032,-98.95088,MX,15,356352,,America/Mexico_City,Mexico,1,-6.0
Álvaro Obregón,Alvaro Obregon,19.35867,-99.20329,MX,09,726664,,America/Mexico_City,Mexico City,1,-6.0
Villahermosa,Villahermosa,17.98689,-92.93028,MX,27,353577,,America/Mexico_City,Tabasco,1,-6.0
Gustavo Adolfo Madero,Gustavo Adolfo Madero,19.49392,-99.11075,MX,09,1185772,,America/Mexico_City,Mexico City,1,-6.0
Veracruz,Veracruz,19.18095,-96.1429,MX,30,428323,,America/Mexico_City,Veracruz,1,-6.0
Tuxtla,Tuxtla,16.75973,-93.11308,MX,05,537102,,America/Mexico_City,Chiapas,1,-6.0
Tulancingo,Tulancingo,20.08355,-98.36288,MX,13,102406,,America/Mexico_City,Hidalgo,1,-6.0
Toluca,Toluca,19.28786,-99.65324,MX,15,489333,,America/Mexico_City,Mexico,1,-6.0
Tlalpan,Tlalpan,19.29513,-99.16206,MX,09,574577,,America/Mexico_City,Mexico City,1,-6.0
Tlalnepantla,Tlalnepantla,19.54005,-99.19538,MX,15,653410,,America/Mexico_City,Mexico,1,-6.0
Tláhuac,Tlahuac,19.28689,-99.00507,MX,09,305076,,America/Mexico_City,Mexico City,1,-6.0
Texcoco de Mora,Texcoco de Mora,19.51194,-98.88293,MX,15,105165,,America/Mexico_City,Mexico,1,-6.0
Cuautitlán Izcalli,Cuautitlan Izcalli,19.64388,-99.21598,MX,15,484573,,America/Mexico_City,Mexico,1,-6.0
Tehuacán,Tehuacan,18.46422,-97.39735,MX,21,248716,,America/Mexico_City,Puebla,1,-6.0
Tapachula,Tapachula,14.90385,-92.25749,MX,05,202672,,America/Mexico_City,Chiapas,1,-6.0
Tampico,Tampico,22.28519,-97.87777,MX,28,309003,,America/Monterrey,Tamaulipas,1,-6.0
Santa María Chimalhuacán,Santa Maria Chimalhuacan,19.42155,-98.95038,MX,15,612383,,America/Mexico_City,Mexico,1,-6.0
San Pablo de las Salinas,San Pablo de las Salinas,19.66658,-99.09477,MX,15,156191,,America/Mexico_City,Mexico,1,-6.0
San Juan del Río,San Juan del Rio,20.38886,-99.99577,MX,22,138878,,America/Mexico_City,Queretaro,1,-6.0
Tuxtepec,Tuxtepec,18.0883,-96.12535,MX,20,101810,,America/Mexico_City,Oaxaca,1,-6.0
San Cristóbal de las Casas,San Cristobal de las Casas,16.73176,-92.64126,MX,05,158027,,America/Mexico_City,Chiapas,1,-6.0
Reynosa,Reynosa,26.08061,-98.28835,MX,28,589466,,America/Matamoros,Tamaulipas,1,-6.0
Puebla,Puebla,19.03793,-98.20346,MX,21,1434062,,America/Mexico_City,Puebla,1,-6.0
Poza Rica de Hidalgo,Poza Rica de Hidalgo,20.53315,-97.45946,MX,30,185242,,America/Mexico_City,Veracruz,1,-6.0
Playa del Carmen,Playa del Carmen,20.6274,-87.07987,MX,23,149923,,America/Cancun,Quintana Roo,0,-5.0
Pachuca de Soto,Pachuca de Soto,20.11697,-98.73329,MX,13,256584,,America/Mexico_City,Hidalgo,1,-6.0
Orizaba,Orizaba,18.85195,-97.09957,MX,30,120844,,America/Mexico_City,Veracruz,1,-6.0
Oaxaca,Oaxaca,17.06542,-96.72365,MX,20,255029,,America/Mexico_City,Oaxaca,1,-6.0
Nuevo Laredo,Nuevo Laredo,27.47629,-99.51639,MX,28,373725,,America/Matamoros,Tamaulipas,1,-6.0
Nicolás Romero,Nicolas Romero,19.64177,-99.3068,MX,15,281799,,America/Mexico_City,Mexico,1,-6.0
Naucalpan de Juárez,Naucalpan de Juarez,19.47851,-99.23963,MX,15,792211,,America/Mexico_City,Mexico,1,-6.0
Miramar,Miramar,22.36094,-97.89997,MX,28,118614,,America/Monterrey,Tamaulipas,1,-6.0
Minatitlán,Minatitlan,18.00011,-94.5569,MX,30,112046,,America/Mexico_City,Veracruz,1,-6.0
Mérida,Merida,20.97537,-89.61696,MX,31,777615,,America/Merida,Yucatan,1,-6.0
Heroica Matamoros,Heroica Matamoros,25.87972,-97.50417,MX,28,449815,,America/Matamoros,Tamaulipas,1,-6.0
Magdalena Contreras,Magdalena Contreras,19.33212,-99.21118,MX,09,238431,,America/Mexico_City,Mexico City,1,-6.0
Jiutepec,Jiutepec,18.88139,-99.17778,MX,17,162427,,America/Mexico_City,Morelos,1,-6.0
Xalapa de Enríquez,Xalapa de Enriquez,19.53124,-96.91589,MX,30,424755,,America/Mexico_City,Veracruz,1,-6.0
Ixtapaluca,Ixtapaluca,19.31556,-98.88284,MX,15,322271,,America/Mexico_City,Mexico,1,-6.0
Iztapalapa,Iztapalapa,19.35529,-99.06224,MX,09,1815786,,America/Mexico_City,Mexico City,1,-6.0
Iztacalco,Iztacalco,19.39528,-99.09778,MX,09,384326,,America/Mexico_City,Mexico City,1,-6.0
Iguala de la Independencia,Iguala de la Independencia,18.34536,-99.5413,MX,12,118468,,America/Mexico_City,Guerrero,1,-6.0
Ecatepec de Morelos,Ecatepec de Morelos,19.60492,-99.06064,MX,15,1655015,,America/Mexico_City,Mexico,1,-6.0
Cuernavaca,Cuernavaca,18.9261,-99.23075,MX,17,338650,,America/Mexico_City,Morelos,1,-6.0
Cuautla,Cuautla,18.8106,-98.93525,MX,17,154358,,America/Mexico_City,Morelos,1,-6.0
Cuautitlán,Cuautitlan,19.67052,-99.17989,MX,15,108449,,America/Mexico_City,Mexico,1,-6.0
Delegación Cuajimalpa de Morelos,Delegacion Cuajimalpa de Morelos,19.3692,-99.29089,MX,09,160491,,America/Mexico_City,Mexico City,1,-6.0
Coyoacán,Coyoacan,19.3467,-99.16174,MX,09,620416,,America/Mexico_City,Mexico City,1,-6.0
Córdoba,Cordoba,18.8842,-96.92559,MX,30,140896,,America/Mexico_City,Veracruz,1,-6.0
Coatzacoalcos,Coatzacoalcos,18.14905,-94.4447,MX,30,235983,,America/Mexico_City,Veracruz,1,-6.0
Coacalco,Coacalco,19.62923,-99.10689,MX,15,277959,,America/Mexico_City,Mexico,1,-6.0
Ciudad Victoria,Ciudad Victoria,23.74174,-99.14599,MX,28,305155,,America/Monterrey,Tamaulipas,1,-6.0
Ciudad Nezahualcoyotl,Ciudad Nezahualcoyotl,19.40061,-99.01483,MX,15,1104585,,America/Mexico_City,Mexico,1,-6.0
Ciudad Madero,Ciudad Madero,22.27228,-97.83623,MX,28,197216,,America/Monterrey,Tamaulipas,1,-6.0
Mexico City,Mexico City,19.42847,-99.12766,MX,09,12294193,,America/Mexico_City,Mexico City,1,-6.0
Ciudad del Carmen,Ciudad del Carmen,18.64592,-91.82991,MX,04,169466,,America/Merida,Campeche,1,-6.0
Chilpancingo,Chilpancingo,17.5506,-99.50578,MX,12,187251,,America/Mexico_City,Guerrero,1,-6.0
Chicoloapan,Chicoloapan,19.41687,-98.90202,MX,15,172919,,America/Mexico_City,Mexico,1,-6.0
Chetumal,Chetumal,18.51413,-88.30381,MX,23,151243,,America/Cancun,Quintana Roo,0,-5.0
Chalco,Chalco,19.26174,-98.89775,MX,15,168720,,America/Mexico_City,Mexico,1,-6.0
Cancún,Cancun,21.17429,-86.84656,MX,23,628306,,America/Cancun,Quintana Roo,0,-5.0
Campeche,Campeche,19.84386,-90.52554,MX,04,220389,,America/Merida,Campeche,1,-6.0
Azcapotzalco,Azcapotzalco,19.48698,-99.18594,MX,09,414711,,America/Mexico_City,Mexico City,1,-6.0
Ciudad López Mateos,Ciudad Lopez Mateos,19.55793,-99.25675,MX,15,489160,,America/Mexico_City,Mexico,1,-6.0
Acapulco de Juárez,Acapulco de Juarez,16.84942,-99.90891,MX,12,673479,,America/Mexico_City,Guerrero,1,-6.0
Tepexpan,Tepexpan,19.61387,-98.9364,MX,15,102667,,America/Mexico_City,Mexico,1,-6.0
Benito Juarez,Benito Juarez,19.3984,-99.15766,MX,09,355017,,America/Mexico_City,Mexico City,1,-6.0
Venustiano Carranza,Venustiano Carranza,19.44361,-99.10499,MX,09,430978,,America/Mexico_City,Mexico City,1,-6.0
Miguel Hidalgo,Miguel Hidalgo,19.43411,-99.20024,MX,09,372889,,America/Mexico_City,Mexico City,1,-6.0
Cuauhtémoc,Cuauhtemoc,19.44506,-99.14612,MX,09,531831,,America/Mexico_City,Mexico City,1,-6.0
Huixquilucan,Huixquilucan,19.35985,-99.35016,MX,15,124846,,America/Mexico_City,Mexico,1,-6.0
Ojo de Agua,Ojo de Agua,19.68028,-99.01,MX,15,242272,,America/Mexico_City,Mexico,1,-6.0
Buenavista,Buenavista,19.60833,-99.16944,MX,15,206081,,America/Mexico_City,Mexico,1,-6.0
Zapopan,Zapopan,20.72356,-103.38479,MX,14,1142483,,America/Mexico_City,Jalisco,1,-6.0
Zamora,Zamora,19.9855,-102.28387,MX,16,141627,,America/Mexico_City,Michoacan,1,-6.0
Zacatecas,Zacatecas,22.76843,-102.58141,MX,32,129011,,America/Mexico_City,Zacatecas,1,-6.0
Ciudad de Villa de Álvarez,Ciudad de Villa de Alvarez,19.26722,-103.73778,MX,08,117600,,America/Mexico_City,Colima,1,-6.0
Uruapan,Uruapan,19.41116,-102.05644,MX,16,264439,,America/Mexico_City,Michoacan,1,-6.0
Torreón,Torreon,25.54389,-103.41898,MX,07,608836,,America/Monterrey,Coahuila,1,-6.0
Tonalá,Tonala,20.62445,-103.23423,MX,14,408759,,America/Mexico_City,Jalisco,1,-6.0
Tlaquepaque,Tlaquepaque,20.64091,-103.29327,MX,14,575942,,America/Mexico_City,Jalisco,1,-6.0
Tijuana,Tijuana,32.5027,-117.00371,MX,02,1300983,,America/Tijuana,Baja California,1,-8.0
Tepic,Tepic,21.50951,-104.89569,MX,18,332863,,America/Mazatlan,Nayarit,1,-7.0
Soledad de Graciano Sánchez,Soledad de Graciano Sanchez,22.18912,-100.93792,MX,24,255015,,America/Mexico_City,San Luis Potosi,1,-6.0
Santa Catarina,Santa Catarina,25.67325,-100.45813,MX,19,268347,,America/Monterrey,Nuevo Leon,1,-6.0
San Nicolás de los Garza,San Nicolas de los Garza,25.74167,-100.30222,MX,19,443273,,America/Monterrey,Nuevo Leon,1,-6.0
San Luis Río Colorado,San Luis Rio Colorado,32.45612,-114.77186,MX,26,158089,,America/Hermosillo,Sonora,0,-7.0
San Luis Potosí,San Luis Potosi,22.14982,-100.97916,MX,24,722772,,America/Mexico_City,San Luis Potosi,1,-6.0
Saltillo,Saltillo,25.42321,-101.0053,MX,07,709671,,America/Monterrey,Coahuila,1,-6.0
Salamanca,Salamanca,20.57196,-101.19154,MX,11,160169,,America/Mexico_City,Guanajuato,1,-6.0
Santiago de Querétaro,Santiago de Queretaro,20.58806,-100.38806,MX,22,626495,,America/Mexico_City,Queretaro,1,-6.0
Puerto Vallarta,Puerto Vallarta,20.617,-105.23018,MX,14,203342,,America/Mexico_City,Jalisco,1,-6.0
Piedras Negras,Piedras Negras,28.70007,-100.52353,MX,07,150178,,America/Matamoros,Coahuila,1,-6.0
Navojoa,Navojoa,27.07028,-109.44372,MX,26,113836,,America/Hermosillo,Sonora,0,-7.0
Morelia,Morelia,19.70078,-101.18443,MX,16,597511,,America/Mexico_City,Michoacan,1,-6.0
Monterrey,Monterrey,25.67507,-100.31847,MX,19,1135512,,America/Monterrey,Nuevo Leon,1,-6.0
Monclova,Monclova,26.90687,-101.42056,MX,07,215271,,America/Monterrey,Coahuila,1,-6.0
Mexicali,Mexicali,32.62781,-115.45446,MX,02,689775,,America/Tijuana,Baja California,1,-8.0
Mazatlán,Mazatlan,23.2329,-106.4062,MX,25,381583,,America/Mazatlan,Sinaloa,1,-7.0
Manzanillo,Manzanillo,19.11695,-104.34214,MX,08,130035,,America/Mexico_City,Colima,1,-6.0
Los Mochis,Los Mochis,25.79302,-108.99808,MX,25,256613,,America/Mazatlan,Sinaloa,1,-7.0
León de los Aldama,Leon de los Aldama,21.12908,-101.67374,MX,11,1238962,,America/Mexico_City,Guanajuato,1,-6.0
La Paz,La Paz,24.14437,-110.3005,MX,03,215178,,America/Mazatlan,Baja California Sur,1,-7.0
Ciudad Benito Juárez,Ciudad Benito Juarez,25.64724,-100.09582,MX,19,151893,,America/Monterrey,Nuevo Leon,1,-6.0
Irapuato,Irapuato,20.67675,-101.35628,MX,11,380941,,America/Mexico_City,Guanajuato,1,-6.0
Parral,Parral,26.93022,-105.6664,MX,06,104836,,America/Chihuahua,Chihuahua,1,-7.0
Nogales,Nogales,31.30862,-110.94217,MX,26,212533,,America/Hermosillo,Sonora,0,-7.0
Hermosillo,Hermosillo,29.1026,-110.97732,MX,26,715061,,America/Hermosillo,Sonora,0,-7.0
Heroica Guaymas,Heroica Guaymas,27.91928,-110.89755,MX,26,113082,,America/Hermosillo,Sonora,0,-7.0
Guadalupe,Guadalupe,25.67678,-100.25646,MX,19,673616,,America/Monterrey,Nuevo Leon,1,-6.0
Guadalupe,Guadalupe,22.74753,-102.51874,MX,32,124623,,America/Mexico_City,Zacatecas,1,-6.0
Guadalajara,Guadalajara,20.66682,-103.39182,MX,14,1495182,,America/Mexico_City,Jalisco,1,-6.0
Gómez Palacio,Gomez Palacio,25.56985,-103.49588,MX,10,257352,,America/Monterrey,Durango,1,-6.0
Ciudad General Escobedo,Ciudad General Escobedo,25.79698,-100.31791,MX,19,352444,,America/Monterrey,Nuevo Leon,1,-6.0
San Pedro Garza García,San Pedro Garza Garcia,25.6604,-100.40651,MX,19,122627,,America/Monterrey,Nuevo Leon,1,-6.0
Fresnillo,Fresnillo,23.18126,-102.87136,MX,32,120944,,America/Mexico_City,Zacatecas,1,-6.0
Ensenada,Ensenada,31.87149,-116.60071,MX,02,279765,,America/Tijuana,Baja California,1,-8.0
Victoria de Durango,Victoria de Durango,24.02032,-104.65756,MX,10,518709,,America/Monterrey,Durango,1,-6.0
Culiacán,Culiacan,24.79032,-107.38782,MX,25,675773,,America/Mazatlan,Sinaloa,1,-7.0
Cuauhtémoc,Cuauhtemoc,28.40884,-106.86319,MX,06,114007,,America/Chihuahua,Chihuahua,1,-7.0
Colima,Colima,19.24997,-103.72714,MX,08,137383,,America/Mexico_City,Colima,1,-6.0
Ciudad Obregón,Ciudad Obregon,27.48642,-109.94083,MX,26,298625,,America/Hermosillo,Sonora,0,-7.0
Ciudad Juárez,Ciudad Juarez,31.72024,-106.46084,MX,06,1321004,,America/Ojinaga,Chihuahua,1,-7.0
Ciudad Delicias,Ciudad Delicias,28.19013,-105.47012,MX,06,118071,,America/Chihuahua,Chihuahua,1,-7.0
Ciudad Acuña,Ciudad Acuna,29.32322,-100.95217,MX,07,134233,,America/Matamoros,Coahuila,1,-6.0
Chihuahua,Chihuahua,28.63528,-106.08889,MX,06,809232,,America/Chihuahua,Chihuahua,1,-7.0
Celaya,Celaya,20.52353,-100.8157,MX,11,340387,,America/Mexico_City,Guanajuato,1,-6.0
Ciudad Apodaca,Ciudad Apodaca,25.78195,-100.18839,MX,19,467157,,America/Monterrey,Nuevo Leon,1,-6.0
Aguascalientes,Aguascalientes,21.88234,-102.28259,MX,01,722250,,America/Mexico_City,Aguascalientes,1,-6.0
Benito Juárez,Benito Juarez,19.3727,-99.1564,MX,09,385439,,America/Mexico_City,Mexico City,1,-6.0
Colonia del Valle,Colonia del Valle,19.38611,-99.16204,MX,09,250000,,America/Mexico_City,Mexico City,1,-6.0
Colonia Lindavista,Colonia Lindavista,19.49156,-99.12475,MX,15,100000,,America/Mexico_City,Mexico,1,-6.0
Batu Pahat,Batu Pahat,1.8548,102.9325,MY,01,156236,,Asia/Kuala_Lumpur,Johor,0,8.0
Kampung Pasir Gudang Baru,Kampung Pasir Gudang Baru,1.4726,103.878,MY,01,145639,,Asia/Kuala_Lumpur,Johor,0,8.0
Skudai,Skudai,1.53741,103.65779,MY,01,159733,,Asia/Kuala_Lumpur,Johor,0,8.0
Johor Bahru,Johor Bahru,1.4655,103.7578,MY,01,802489,,Asia/Kuala_Lumpur,Johor,0,8.0
Kluang,Kluang,2.03046,103.31689,MY,01,169828,,Asia/Kuala_Lumpur,Johor,0,8.0
Muar,Muar,2.0442,102.5689,MY,01,127897,,Asia/Kuala_Lumpur,Johor,0,8.0
Shah Alam,Shah Alam,3.08507,101.53281,MY,12,481654,,Asia/Kuala_Lumpur,Selangor,0,8.0
Klang,Klang,3.03667,101.44333,MY,12,879867,,Asia/Kuala_Lumpur,Selangor,0,8.0
Kota Kinabalu,Kota Kinabalu,5.9749,116.0724,MY,16,457326,,Asia/Kuching,Sabah,0,8.0
Lahad Datu,Lahad Datu,5.02298,118.32897,MY,16,105622,,Asia/Kuching,Sabah,0,8.0
Sandakan,Sandakan,5.8402,118.1179,MY,16,392288,,Asia/Kuching,Sabah,0,8.0
Tawau,Tawau,4.24482,117.89115,MY,16,306462,0,Asia/Kuching,Sabah,0,8.0
